word	lemma	method
башларымызны	башларымызны	lem
эгильттик	эгильттик	lem
къасеветке	къасеветке	lem
топлагъан	топлагъан	lem
янымдаки	янымдаки	lem
аркъадашыма	аркъадашыма	lem
бозма	бозма	lem
имтиандан	имтиандан	lem
этильдим	этильдим	lem
аркъадашымны	аркъадашымны	lem
къайтардылар	къайтардылар	lem
география	география	lem
дерсине	дерсине	lem
алттаки	алттаки	lem
яшнынъ	яшнынъ	lem
джакъына	джакъына	lem
тиреп	тиреп	lem
корьгенимнен	корьгенимнен	lem
янъылгъаным	янъылгъаным	lem
асабий	асабий	lem
фараунларнынъ	фараунларнынъ	lem
къуллелери	къуллелери	lem
къаланылгъаны	къаланылгъаны	lem
бездик	бездик	lem
тёнъюльдик	тёнъюльдик	lem
козьлеримиз	козьлеримиз	lem
болдурып	болдурып	lem
невбетчиге	невбетчиге	lem
ёлламагъанджек	ёлламагъанджек	lem
къакъмадылар	къакъмадылар	lem
сааты	сааты	lem
яшкъа	яшкъа	lem
боюндан	боюндан	lem
къанфетке	къанфетке	lem
къалачкъа	къалачкъа	lem
къайта	къайта	lem
хаял	хаял	lem
биримизге	биримизге	lem
макътайджакъдай	макътайджакъдай	lem
къалдырмады	къалдырмады	lem
кестен	кестен	lem
френчини	френчини	lem
кие	кие	lem
потюклерини	потюклерини	lem
йылтырата	йылтырата	lem
булаштыргъандай	булаштыргъандай	lem
сюртмек	сюртмек	lem
пачаврачыкъ	пачаврачыкъ	lem
биримизнен	биримизнен	lem
мыскъылламакъны	мыскъылламакъны	lem
ресим	ресим	lem
дерсинден	дерсинден	lem
акъкъындан	акъкъындан	lem
келалмай	келалмай	lem
эсапкяр	эсапкяр	lem
битирдик	битирдик	lem
огърашты	огърашты	lem
къайдандыр	къайдандыр	lem
келеятыр	келеятыр	lem
бильгеним	бильгеним	lem
эвелькиси	эвелькиси	lem
сенесини	сенесини	lem
университетте	университетте	lem
дюньясынынъ	дюньясынынъ	lem
пытакъларындан	пытакъларындан	lem
профессорларнынъ	профессорларнынъ	lem
диалектикасы	диалектикасы	lem
динъледим	динъледим	lem
фельсефесини	фельсефесини	lem
тарихчысы	тарихчысы	lem
акъкъындаки	акъкъындаки	lem
теориясыны	теориясыны	lem
геджелернен	геджелернен	lem
ёрулттым	ёрулттым	lem
имтиан	имтиан	lem
экспедицияда	экспедицияда	lem
эткенини	эткенини	lem
диалектика	диалектика	lem
тапмадымы	тапмадымы	lem
денъишмедим	денъишмедим	lem
чекильмей	чекильмей	lem
стациясында	стациясында	lem
токътагъанда	токътагъанда	lem
тышарысы	тышарысы	lem
